	round	batch	sent_id	sentence	worker_0	worker_1	worker_2	worker_3	worker_4	worker_5	worker_6	worker_7	disagree	agree	neutral	guid	in_held_out_test
1620	4	7	t22	The coral reefs would be at risk if human society kept burning fossil fuels at a runaway pace, releasing greenhouse gases that warm the ocean.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	neutral	0.00259252604738359	0.9728333116608734	0.02457416229174304	4_7_t22	False
1621	4	7	t23	Mr. Trump is pulling the United States out of the landmark Paris agreement on fighting global warming.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees	0.000754754333932744	0.0005864764760424862	0.9986587691900248	4_7_t23	True
1622	4	7	t24	Global warming is significant, people are responsible, and it can be stopped at reasonable cost.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0007774507040597307	0.9986503714709728	0.0005721778249673843	4_7_t24	False
1623	4	7	t25	Climate changes caused by the burning of fossil fuels have begun to harm the global economy.	neutral	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.004567027287523883	0.8807111128605614	0.11472185985191465	4_7_t25	False
1624	4	7	t26	Mr. Ban is heartened by recent commitments to curb the use of fossil fuels by the United States, China and the European Union.	neutral	neutral	agrees	neutral	neutral	neutral	neutral	disagrees	0.0015660454365199882	0.0012004164769176544	0.9972335380865625	4_7_t26	False
1625	4	7	t27	Itâs a smoking gun for sea-level rise causing an acceleration of erosion.	neutral	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.004426922237781785	0.9058365126880622	0.08973656507415602	4_7_t27	False
1626	4	7	t28	There is an environmental case for keeping the nationâs ailing nuclear plants open, since, if they closed, their carbon-free electricity would most likely be replaced by natural gas and emissions would rise.	neutral	agrees	agrees	agrees	agrees	neutral	agrees	neutral	0.004442875631999664	0.8905880038131496	0.1049691205548508	4_7_t28	False
1627	4	7	t29	From a climate perspective, the smart strategy is to hold on to nuclear plants until their power can be replaced with carbon-free electricity.	neutral	neutral	agrees	agrees	neutral	neutral	agrees	agrees	0.006167009738213753	0.32912837697927216	0.6647046132825141	4_7_t29	False
1628	4	7	t3	Better understanding of local scenarios, not just global modeling that looks at steady increases in world-wide temperatures, is needed to pinpoint climate changeâs impact on people and livelihoods.	neutral	neutral	disagrees	agrees	neutral	neutral	neutral	neutral	0.006096402255319487	0.018321628699923532	0.975581969044757	4_7_t3	True
1629	4	7	t30	Carbon emissions have some effect on the atmosphere.	neutral	agrees	agrees	neutral	agrees	neutral	neutral	neutral	0.004942720563854385	0.1541182574626925	0.840939021973453	4_7_t30	False
1630	4	7	t31	Cutting down on fossil fuels is â a monumental task â but doing so ultimately offered economic as well as ecological benefits.	neutral	agrees	agrees	agrees	neutral	neutral	agrees	neutral	0.0062245224539120144	0.5982862011677105	0.3954892763783776	4_7_t31	False
1631	4	7	t32	A market mechanism can reach more deeply into the economy than any other approach, changing the behavior even of people and companies that might not necessarily care about global warming.	neutral	neutral	neutral	neutral	neutral	agrees	neutral	agrees	0.00227200473936485	0.016816548253581764	0.9809114470070532	4_7_t32	False
1632	4	7	t33	Natural ice conditions are diminishing across the globe, particularly in Canada.	neutral	agrees	agrees	agrees	neutral	neutral	neutral	neutral	0.0047735932092890405	0.1343718429090914	0.8608545638816196	4_7_t33	False
1633	4	7	t34	Researchers need to get a better handle on all of the complex factors that drive fire globally because fire has the potential to be a positive feedback.	neutral	agrees	agrees	disagrees	neutral	neutral	neutral	agrees	0.07728681042155809	0.04522654536538463	0.8774866442130572	4_7_t34	False
1634	4	7	t35	It is most crucial to combat global warming.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.000801825108125692	0.998637879622675	0.0005602952691993069	4_7_t35	False
1635	4	7	t36	The claim made in the 2007 report by the Intergovernmental Panel on Climate Change (IPCC) is unrealistic and the large Himalayan glaciers could not melt in a few decades.	disagrees	disagrees	agrees	disagrees	disagrees	disagrees	disagrees	neutral	0.99866141260794	0.0007395986545475758	0.0005989887375125702	4_7_t36	False
1636	4	7	t37	Earth 's forests, it turns out, play a dominant role in absorbing greenhouse gases in the atmosphere, acting like a giant sponge and soaking up on average about 8.8 billion tons of carbon dioxide each year.	neutral	disagrees	agrees	agrees	neutral	neutral	neutral	agrees	0.053510797746861766	0.06043822486357829	0.8860509773895598	4_7_t37	False
1637	4	7	t38	Fossil fuel investments are pretty good bets regardless of the political climate.	neutral	agrees	agrees	disagrees	disagrees	neutral	neutral	agrees	0.4267145485028346	0.05851898806152831	0.5147664634356371	4_7_t38	False
1638	4	7	t39	Antarctica's sea ice has expanded by about half a percent a year.	neutral	neutral	agrees	disagrees	neutral	disagrees	disagrees	agrees	0.7521255698100586	0.006523897570953446	0.2413505326189879	4_7_t39	False
1639	4	7	t4	This area will be inundated as sea levels rise and storm surges increase, and a cyclone or another disaster could easily wipe away her rebuilt life.	neutral	agrees	agrees	agrees	neutral	neutral	neutral	agrees	0.00495596082283416	0.15583404234259582	0.8392099968345701	4_7_t4	False
1640	4	7	t40	We have to get off of carbon.	neutral	agrees	agrees	agrees	agrees	agrees	agrees	neutral	0.002434156822319036	0.9798996310033165	0.017666212174364454	4_7_t40	False
1641	4	7	t41	At a time when large parts of our county are suffering through persistent droughts and year-round fire seasons, itâs truly unconscionable that the fossil fuel industry would be allowed to divert vast volumes of water to fracking for oil and gas.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.002235512956460369	0.9849541713615728	0.012810315681966744	4_7_t41	False
1642	4	7	t42	The planet is becoming a sauna, our natural resources are running out, biodiversity is melting like snow in the sun, and it still isnât being handled like a priority issue.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0008203809158195866	0.9986077939224756	0.0005718251617046524	4_7_t42	False
1643	4	7	t43	We canât retreat from the rising sea.	agrees	neutral	agrees	agrees	neutral	agrees	agrees	agrees	0.004316423010623245	0.9006344372192222	0.0950491397701546	4_7_t43	False
1644	4	7	t44	Policies designed to curb global warming would hurt the economy.	neutral	disagrees	neutral	disagrees	disagrees	disagrees	neutral	agrees	0.8469064325711211	0.002635704525422527	0.15045786290345642	4_7_t44	False
1645	4	7	t5	Recent global warming is likely due to natural causes.	neutral	agrees	agrees	disagrees	neutral	neutral	neutral	agrees	0.07729451981342897	0.04641601460154007	0.876289465585031	4_7_t5	False
1646	4	7	t6	Strong measures to limit carbon emissions would have hardly any negative effect on economic growth, and might actually lead to faster growth.	neutral	agrees	neutral	agrees	neutral	neutral	neutral	agrees	0.004341334178845807	0.11004266929060172	0.8856159965305525	4_7_t6	False
1647	4	7	t7	Eco-towns could provide an inspiring blueprint for low-carbon living.	neutral	neutral	agrees	agrees	agrees	neutral	neutral	disagrees	0.008595610160145064	0.21361413901939305	0.7777902508204618	4_7_t7	False
1648	4	7	t8	I can tell you that a lot of what happens â floods, droughts, mass migrations, the end of humanity in Africa and Australia â is the result of inaction to very clear warnings about climate change caused by humans.	agrees	agrees	neutral	agrees	agrees	agrees	agrees	agrees	0.0010636926517493452	0.9974693465465484	0.0014669608017024672	4_7_t8	False
1649	4	7	t9	The oil sands are responsible for just 0.001 percent of global greenhouse emissions.	neutral	neutral	agrees	neutral	neutral	disagrees	neutral	agrees	0.03727414844006675	0.004373033102501208	0.958352818457432	4_7_t9	False
1650	4	8	s0	Global warming is a hoax.	disagrees	disagrees	disagrees	disagrees	neutral	disagrees	disagrees	disagrees				4_8_s0	False
1651	4	8	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	agrees	neutral	agrees	agrees	agrees	neutral	neutral				4_8_s1	False
1652	4	8	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	agrees				4_8_s2	False
1653	4	8	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	neutral				4_8_s3	False
1654	4	8	s4	Some icebergs are cute.	neutral	neutral	neutral	neutral	neutral	neutral	neutral	agrees				4_8_s4	False
1655	4	8	t0	Global warming is a âmeteorâ that will âstrike in our lifetimes,â and consequently urged mainstream media outlets to cover the threat it poses above all other news.	agrees	agrees	agrees	neutral	agrees	neutral	agrees	agrees	0.003992106562454028	0.9073172965838092	0.0886905968537369	4_8_t0	True
1656	4	8	t1	Sheâs in the pocket of the fossil fuel industry.	disagrees	neutral	agrees	neutral	agrees	neutral	neutral	disagrees	0.2578055610214508	0.04891475522857328	0.6932796837499761	4_8_t1	False
1657	4	8	t10	The leader of a company that disputes a threat from global warming has no place at an institution where scientists have underscored the seriousness of the problem and administrators.	agrees	agrees	neutral	agrees	neutral	agrees	neutral	neutral	0.00473961797837494	0.8448394806736456	0.1504209013479796	4_8_t10	False
1658	4	8	t11	During this century, half of the energy the world needs will come from fossil fuels.	neutral	neutral	neutral	neutral	agrees	disagrees	neutral	agrees	0.03696870201602345	0.0038370342599620506	0.9591942637240144	4_8_t11	True
1659	4	8	t12	Climate scientists centuries in the future won&apost be able to see any hints of the Medieval Warm Period or the Little Ice Age in Pacific data.	disagrees	neutral	neutral	agrees	agrees	disagrees	neutral	disagrees	0.5990909131588248	0.03711012623630535	0.3637989606048699	4_8_t12	False
1660	4	8	t13	Global warming impacts are far from monolithic.	disagrees	disagrees	agrees	agrees	agrees	disagrees	disagrees	neutral	0.9403487831355593	0.056898074127017736	0.002753142737423293	4_8_t13	False
1661	4	8	t14	The extra carbon dioxide that humanity is pumping into the atmosphere isnât just warming the planet.	neutral	neutral	agrees	agrees	agrees	neutral	neutral	neutral	0.004484226566667593	0.11245089036675812	0.8830648830665744	4_8_t14	False
1662	4	8	t15	I am convinced that the joint projects between Rosneft, Exxon Mobil and other companies will benefit our national economies, will contribute to strengthening the global energy situation.	disagrees	neutral	neutral	disagrees	neutral	disagrees	neutral	disagrees	0.7455016131491107	0.002790348752290882	0.2517080380985985	4_8_t15	False
1663	4	8	t16	Well, everything is OK because the big changes in the Arctic are essentially balanced by what's happening in the Antarctic.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	agrees	0.9988619807191648	0.0007067014618856591	0.0004313178189495435	4_8_t16	False
1664	4	8	t17	The Trump administration is putting its thumb on the scale in favor of fossil fuels.	neutral	neutral	neutral	neutral	agrees	disagrees	neutral	neutral	0.034089652563259014	0.0023943973039442586	0.9635159501327968	4_8_t17	False
1665	4	8	t18	Man-caused carbon releases prompted not only record heat and drought but also record coolness and precipitation within a few subsequent months.	agrees	agrees	agrees	agrees	neutral	neutral	agrees	disagrees	0.004393659947840866	0.9737000368248576	0.02190630322730153	4_8_t18	False
1666	4	8	t19	The changes in those seas are related to north-south winds that circulate clockwise around a stationary zone of increasingly lower-pressure air.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	agrees	0.0011435697515862792	0.0016304335356382474	0.9972259967127756	4_8_t19	False
1667	4	8	t2	The whole global warming thing is a scam.	disagrees	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	neutral	0.998864927355756	0.0004880399566925945	0.0006470326875513381	4_8_t2	False
1668	4	8	t20	Over all, last year brought the highest sea surface temperatures across the Great Barrier Reef on record.	agrees	neutral	agrees	agrees	agrees	neutral	agrees	neutral	0.004720834038376125	0.8565728037212708	0.13870636224035313	4_8_t20	False
1669	4	8	t21	The technique would bring down soaring global temperatures, which would help avoid heat-stressing crops.	neutral	neutral	agrees	agrees	disagrees	neutral	neutral	agrees	0.005950722256993126	0.12530981694281984	0.868739460800187	4_8_t21	False
1670	4	8	t22	Well over 90 percent of published climate scientists have concluded that recent global warming is both real and mostly the result of human activity.	agrees	neutral	neutral	agrees	neutral	neutral	agrees	neutral	0.006157565919939359	0.5721594203265373	0.4216830137535234	4_8_t22	False
1671	4	8	t23	A safe level of atmospheric concentrations of carbon dioxide is 350 parts per million.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0009180878007266633	0.0009157812757036387	0.9981661309235696	4_8_t23	False
1672	4	8	t24	A group whose journey is meant to highlight the effects of global warming is trapped by a substance that is supposed to be melting.	disagrees	disagrees	disagrees	agrees	disagrees	disagrees	neutral	neutral	0.9638219001094128	0.013506952754448959	0.022671147136138364	4_8_t24	False
1673	4	8	t25	Energy sources like wind and solar are not as vulnerable to market fluctuations as fossil fuels are.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0009678784748748877	0.0009175704548353902	0.9981145510702898	4_8_t25	False
1674	4	8	t26	No nation has reduced carbon emissions more over the past eight years than the US.	neutral	neutral	neutral	agrees	neutral	neutral	neutral	disagrees	0.003919832348206551	0.015425997528578553	0.980654170123215	4_8_t26	False
1675	4	8	t27	A domino effect will kick in if global temperatures rise.	neutral	agrees	agrees	agrees	disagrees	agrees	agrees	disagrees	0.008726943913284256	0.9132682142411832	0.07800484184553254	4_8_t27	True
1676	4	8	t28	A well-thought-out strategy of emissions control, in particular one that puts a price on carbon via either an emissions tax or a cap-and-trade scheme, would cost much less than the usual suspects want you to think.	neutral	neutral	neutral	neutral	agrees	neutral	neutral	neutral	0.0009798694363073966	0.000968687941179004	0.9980514426225136	4_8_t28	False
1677	4	8	t29	In the long run, carbon markets will make a substantial contribution only if they can be tied together across political boundaries.	neutral	neutral	agrees	neutral	agrees	neutral	neutral	neutral	0.0025244945788111435	0.021153066020520292	0.9763224394006684	4_8_t29	True
1678	4	8	t3	Whatever it takes to decarbonize the global economy rapidly.	agrees	agrees	agrees	agrees	agrees	neutral	agrees	agrees	0.0022807305702671264	0.9812806038046002	0.016438665625132725	4_8_t3	True
1679	4	8	t30	The main responsibility to cut emissions lies with developed nations, which had a headstart in sparking global warming.	neutral	neutral	agrees	agrees	disagrees	agrees	agrees	neutral	0.007688148876800794	0.6776540118604778	0.3146578392627214	4_8_t30	True
1680	4	8	t31	The worst-case scenario would be the creation of huge zones with too little oxygen for sea creatures to survive, with unknown consequences for the overall ecology of the ocean.	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	neutral	0.0014082772531487894	0.9971876135793246	0.0014041091675265859	4_8_t31	False
1681	4	8	t32	Carbon dioxide emissions from the burning of fossil fuels and the production of cement rose by 2.1 percent in 2012, compared with 2011, and they are projected to rise by a similar amount in 2013.	neutral	neutral	neutral	agrees	neutral	agrees	neutral	neutral	0.004344213734746814	0.0992426544331235	0.8964131318321297	4_8_t32	False
1682	4	8	t33	There should be carbon pricing for major emitters.	agrees	neutral	agrees	agrees	neutral	neutral	neutral	disagrees	0.009863350012066535	0.5755270648062026	0.4146095851817309	4_8_t33	False
1683	4	8	t34	Saving a tropical forest of, say, a million acres would prevent roughly 367 million tons of carbon dioxide from escaping into the atmosphere, where some of it would remain for thousands of years.	agrees	neutral	agrees	agrees	disagrees	neutral	agrees	neutral	0.006333633757980685	0.8494377810813395	0.1442285851606798	4_8_t34	False
1684	4	8	t35	Hurricanes are among the extreme weather events that have been exacerbated by manâs selfishness, greed, and refusal to amend his carbon-guzzling lifestyle.	agrees	agrees	agrees	agrees	neutral	agrees	neutral	agrees	0.002625514223238351	0.973539026407297	0.02383545936946471	4_8_t35	False
1685	4	8	t36	Thatâs a lot of money for Mr. Pruitt to tour the Vatican, pose for photos, and tell his European counterparts that global warming doesnât matter.	neutral	agrees	agrees	disagrees	disagrees	agrees	neutral	neutral	0.08959954386919887	0.5047631090582693	0.4056373470725319	4_8_t36	False
1686	4	8	t37	It's delusional to propose a carbon tax right now.	disagrees	disagrees	neutral	disagrees	agrees	neutral	neutral	agrees	0.7537956742067401	0.005351641795398595	0.2408526839978612	4_8_t37	True
1687	4	8	t38	The Democrats have won when it comes to emphasizing the importance of fighting global warming.	neutral	agrees	disagrees	agrees	agrees	neutral	neutral	agrees	0.09292083010456036	0.2233086742471292	0.6837704956483106	4_8_t38	False
1688	4	8	t39	Buildings should âreduce gender-discriminating bias in thermal comfortâ because setting temperatures at slightly warmer levels can help combat global warming.	agrees	agrees	agrees	neutral	neutral	agrees	neutral	disagrees	0.007726397858926727	0.8778828842792502	0.11439071786182307	4_8_t39	True
1689	4	8	t4	We are seeing a long-term global warming trend.	agrees	neutral	agrees	neutral	neutral	agrees	neutral	disagrees	0.01025385208747401	0.6105731678956856	0.3791729800168404	4_8_t4	False
1690	4	8	t40	Thus, at the same time, the plan avoids taking stances that are absolutely vital to reduce carbon emissions.	neutral	agrees	agrees	neutral	agrees	neutral	neutral	agrees	0.00514398496040292	0.17818701513715962	0.8166689999024374	4_8_t40	False
1691	4	8	t41	The global conservation movement is like a surgeon in an emergency room treating an accident victim.	neutral	neutral	agrees	agrees	agrees	disagrees	disagrees	neutral	0.400001872226536	0.1887711606465871	0.41122696712687695	4_8_t41	False
1692	4	8	t42	Agriculture can help fight global warming.	agrees	neutral	agrees	neutral	neutral	agrees	neutral	agrees	0.006046297711849532	0.6323592112002369	0.3615944910879136	4_8_t42	False
1693	4	8	t43	Climate change can be blunted only by moving to renewable energy and capping any growth of fossil fuels.	agrees	neutral	agrees	agrees	agrees	agrees	neutral	neutral	0.0048640787762740285	0.8411540831312903	0.15398183809243576	4_8_t43	False
1694	4	8	t44	Recent global warming is both real and mostly the result of human activity.	agrees	neutral	agrees	agrees	agrees	agrees	agrees	agrees	0.0025812306246992705	0.976480757870946	0.0209380115043546	4_8_t44	False
1695	4	8	t5	Steps should be taken against global warming even if they are costly.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0009359688692259418	0.9980484734582912	0.001015557672483089	4_8_t5	False
1696	4	8	t6	Climate change is exacerbating drought in Texas, rapidly rising sea levels along the Atlantic coast and higher storm surges caused by hurricanes in states like Florida and Louisiana.	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	neutral	0.0014650916159958554	0.9971051573660976	0.0014297510179063755	4_8_t6	False
1697	4	8	t7	Climate change seemed like a godsend for Kiribati, the Pacific island nation threatened by rising seas.	neutral	disagrees	neutral	neutral	neutral	agrees	neutral	neutral	0.07550818961834474	0.035137415398095034	0.8893543949835602	4_8_t7	False
1698	4	8	t8	Global warming idiots out of danger.	disagrees	neutral	disagrees	disagrees	disagrees	disagrees	neutral	agrees	0.9233575027161932	0.002748854718709599	0.0738936425650972	4_8_t8	False
1699	4	8	t9	The explanation lies with global warming.	neutral	neutral	agrees	agrees	agrees	neutral	neutral	agrees	0.00464504565600399	0.13341779054647218	0.8619371637975239	4_8_t9	False
1700	4	9	s0	Global warming is a hoax.	disagrees	disagrees	neutral	agrees	disagrees	agrees	disagrees	disagrees				4_9_s0	False
1701	4	9	s1	Alarming levels of sea level rise are predicted to threaten Florida over the next decades.	agrees	neutral	disagrees	neutral	neutral	neutral	neutral	neutral				4_9_s1	False
1702	4	9	s2	Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.	disagrees	neutral	agrees	agrees	neutral	agrees	neutral	neutral				4_9_s2	False
1703	4	9	s3	Global warming is happening and it will be dangerous to human health and welfare.	agrees	agrees	neutral	agrees	agrees	agrees	agrees	agrees				4_9_s3	False
1704	4	9	s4	Some icebergs are cute.	agrees	neutral	agrees	agrees	neutral	neutral	neutral	neutral				4_9_s4	False
1705	4	9	t0	Every corner of the United States is being hit hard, with more droughts in some regions, more torrential rains in others, worsening forest fires, melting land ice, and the deaths of millions of acres of trees from heat-loving insects.	agrees	agrees	agrees	agrees	neutral	agrees	neutral	agrees	0.00611946033462636	0.9169351522459016	0.0769453874194719	4_9_t0	False
1706	4	9	t1	Recent hurricane activity had not been made more severe by global warming.	agrees	disagrees	disagrees	neutral	disagrees	neutral	disagrees	disagrees	0.9983333922747152	0.0006160669798587295	0.0010505407454259141	4_9_t1	True
1707	4	9	t10	But though the receding Arctic ice has been forcing more bears off their preferred terrain, it is unclear if the latest invasion is caused by the warming seas.	agrees	neutral	neutral	neutral	neutral	agrees	neutral	neutral	0.0019519229323852149	0.0023399049975310194	0.9957081720700836	4_9_t10	False
1708	4	9	t11	The rhythm of ice ages parallels changes in the solar energy that heats the continents.	agrees	neutral	agrees	neutral	neutral	disagrees	disagrees	neutral	0.0777048448633611	0.010021408872569642	0.9122737462640692	4_9_t11	False
1709	4	9	t12	Protecting the delicate Arctic environment from the consequences of climate change will be a top American priority over the next two years.	agrees	agrees	agrees	neutral	agrees	neutral	agrees	agrees	0.0017776885740573354	0.9957005662730274	0.0025217451529152826	4_9_t12	False
1710	4	9	t13	Both are necessary byproducts of our addiction to fossil fuels.	agrees	neutral	agrees	agrees	neutral	neutral	neutral	neutral	0.003047427170763995	0.008149822112074042	0.988802750717162	4_9_t13	False
1711	4	9	t14	We can emit only so much carbon dioxide and still remain within the temperature limit set by the Paris accord.	disagrees	agrees	neutral	neutral	neutral	agrees	agrees	neutral	0.017433139493050843	0.6410225428632277	0.3415443176437213	4_9_t14	False
1712	4	9	t15	Rising fossil fuel emissions, which increase the temperature of the planet, pose grave risks to water supplies.	agrees	agrees	agrees	agrees	agrees	disagrees	agrees	agrees	0.0019691641624650807	0.9972981107653026	0.0007327250722322863	4_9_t15	False
1713	4	9	t16	We are committed to tackling climate change without a carbon tax or an emissions-trading scheme that will hike up power bills for families, pensioners and businesses.	agrees	agrees	disagrees	agrees	neutral	agrees	neutral	agrees	0.013855793502888094	0.8978381224923964	0.08830608400471557	4_9_t16	False
1714	4	9	t17	The missed deadline underscores the disdain with which the Trump administration views the worldwide effort to rein in global warming.	agrees	agrees	agrees	neutral	neutral	agrees	neutral	agrees	0.007171587709694809	0.8770711997546256	0.11575721253567972	4_9_t17	True
1715	4	9	t18	Between 2003 and 2012, the amount of vegetation above ground increased by 4 billion metric tons of carbon.	agrees	neutral	agrees	neutral	neutral	agrees	neutral	neutral	0.0026912600784443144	0.0059610443911572745	0.9913476955303984	4_9_t18	False
1716	4	9	t19	The rate of ice loss expected for warming of 1.6 degrees is slow, occurring over 50,000 years.	agrees	disagrees	neutral	agrees	neutral	agrees	disagrees	neutral	0.7810694707072326	0.01571420291633309	0.2032163263764344	4_9_t19	False
1717	4	9	t2	The presence of Mr. Pruitt, who says he does not believe carbon dioxide is a primary contributor to global warming, would be particularly provocative.	agrees	neutral	neutral	neutral	neutral	agrees	agrees	neutral	0.005277083201472557	0.042495609749765316	0.952227307048762	4_9_t2	False
1718	4	9	t20	The deaths caused by colonization led to a drop of about 3.5 parts per million of carbon dioxide in the atmosphere.	agrees	neutral	agrees	neutral	neutral	disagrees	agrees	neutral	0.009774921845105785	0.059408359416791436	0.9308167187381028	4_9_t20	False
1719	4	9	t21	Rising seas had driven villagers from their homes in Fiji and led Kiribati to buy property elsewhere for the day when that country vanishes beneath the waves.	agrees	neutral	agrees	neutral	agrees	agrees	agrees	neutral	0.009919848480395722	0.3348722263407041	0.6552079251789001	4_9_t21	False
1720	4	9	t22	The secret of being green is to have zero economic growth: no manufacturing no pesky carbon emissions.	agrees	disagrees	agrees	agrees	agrees	neutral	disagrees	disagrees	0.9618064571063548	0.036150207847873	0.0020433350457721025	4_9_t22	False
1721	4	9	t23	The initial trigger for warming to end the last ice age is a periodic change in the angle of Earth 's tilt and in the orientation of its axis.	agrees	disagrees	disagrees	neutral	neutral	neutral	neutral	neutral	0.4541696929256641	0.006454713104245522	0.5393755939700905	4_9_t23	False
1722	4	9	t24	To turn a blind eye on how sea-level rise and climate change are going to affect preserving our history is just, to me, unacceptable.	agrees	agrees	agrees	agrees	agrees	agrees	agrees	agrees	0.0011025107709029226	0.9982575269161964	0.0006399623129005851	4_9_t24	False
1723	4	9	t25	Familiar as scientists are with the physics and chemistry of energy production and consumption, researchers remain astonished by the speed and scale at which we are extracting carbon from the earth in the form of the long-buried, slow-cooked plant and plankton matter.	disagrees	neutral	agrees	neutral	neutral	agrees	agrees	neutral	0.010877667064095506	0.059533413048911014	0.9295889198869935	4_9_t25	False
1724	4	9	t26	If they follow that very fossil intensive path, whether gas or coal, it will not be a good thing from a climate perspective.	agrees	agrees	agrees	neutral	neutral	agrees	agrees	agrees	0.0035640936807782592	0.9773948387066232	0.019041067612598408	4_9_t26	False
1725	4	9	t27	The relatively warmer waters of the Southern Ocean to flow more freely to the more permanent ice that extends from the land in glaciers and sheets.	agrees	neutral	agrees	agrees	neutral	neutral	neutral	neutral	0.003002525978604487	0.007888015707677425	0.989109458313718	4_9_t27	False
1726	4	9	t28	The satellite measurements tell us that the ice sheet is much more dynamic than we used to think.	disagrees	neutral	neutral	agrees	neutral	agrees	neutral	neutral	0.004512864126252083	0.003924668451382803	0.9915624674223652	4_9_t28	False
1727	4	9	t29	The low number is derived from a method that did not take account of the way global warming had sped up since the 1970s.	agrees	agrees	agrees	agrees	neutral	agrees	disagrees	neutral	0.11364562117932685	0.6218126318933823	0.2645417469272908	4_9_t29	False
1728	4	9	t3	As global warming is melting the ice cover and exposing the Arctic to oil exploitation and shipping through sea routes such as the Northwest Passage, the risk of oil spills on gravel beaches in high-latitude regions will be increased.	disagrees	agrees	agrees	neutral	agrees	neutral	agrees	neutral	0.011302621432398836	0.9070073359317572	0.08169004263584394	4_9_t3	False
1729	4	9	t30	He and the other scientists wanted to examine the transborder effects of emissions from export industries to look at how consumption contributes to global air pollution.	disagrees	neutral	disagrees	neutral	neutral	agrees	neutral	neutral	0.008645743837820966	0.002018506003499038	0.98933575015868	4_9_t30	True
1730	4	9	t31	An increase in C02 emissions from fossil fuels will be a great benefit to plant and animal life on Earth.	agrees	disagrees	neutral	neutral	disagrees	agrees	disagrees	disagrees	0.9970258083454626	0.0011815985892933436	0.0017925930652440858	4_9_t31	False
1731	4	9	t32	The research is the first to quantify how air pollution in the United States is affected by Chinaâs production of goods for export and by global consumer demand for those goods.	agrees	neutral	agrees	agrees	neutral	disagrees	neutral	neutral	0.0054081394075928225	0.009759922724109893	0.9848319378682971	4_9_t32	False
1732	4	9	t33	Widespread burning of fossil fuels is releasing heat-trapping gases that are warming the planet.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0029217932998697274	0.9861392143552372	0.010938992344893038	4_9_t33	False
1733	4	9	t34	That level of warming, while potentially producing dire effects on agriculture, sea level and the natural world, might at least be tolerable.	agrees	disagrees	neutral	agrees	agrees	neutral	agrees	neutral	0.4957559897783361	0.3579054878177372	0.1463385224039267	4_9_t34	False
1734	4	9	t35	Divestment will not contribute to solving the challenges of global climate change, and we believe it is not a very wise way to try and solve the issue.	agrees	disagrees	neutral	agrees	agrees	neutral	agrees	agrees	0.2979730063567816	0.693007701581369	0.009019292061849272	4_9_t35	False
1735	4	9	t36	In Andrew Wheeler, the President has tapped yet another fossil fuel industry lobbyist to help in the capture of the Environmental Protection Agency for big polluters.	agrees	agrees	agrees	agrees	neutral	agrees	agrees	agrees	0.0030425142631846447	0.9860257191885684	0.010931766548246787	4_9_t36	False
1736	4	9	t37	The goal of the new study is to provide a reality check on global climate models' representations of the impact that declining snow and ice has on the Earth's so-called radiation budget.	agrees	disagrees	agrees	agrees	neutral	agrees	neutral	neutral	0.4454382706753283	0.03871588996643721	0.5158458393582345	4_9_t37	False
1737	4	9	t38	The document, which climate change believers hope will urge Catholics to accept the theory of anthropogenic global warming and cast the issue in religious terms, may be delayed and will be greatly reduced in scope from what advocates originally hoped.	agrees	neutral	agrees	agrees	neutral	neutral	disagrees	neutral	0.06686288582060493	0.018760036446107745	0.9143770777332874	4_9_t38	False
1738	4	9	t39	No single storm can be laid at the foot of global warming.	agrees	disagrees	agrees	agrees	disagrees	neutral	neutral	disagrees	0.9803994312395502	0.007205080891637488	0.012395487868812305	4_9_t39	False
1739	4	9	t4	Due to there being about twice as much sea ice during the last ice age, the penguins are unable to breed in more than a few locations around Antarctica.	agrees	neutral	agrees	agrees	neutral	disagrees	agrees	neutral	0.011666401470846207	0.10244819158396308	0.8858854069451908	4_9_t4	False
